crop_type,region,disease_severity,fertilizer_used,soil_ph,nitrogen,phosphorus,potassium,temperature,humidity,rainfall,npk_ratio,heat_humidity_index,disease_label
0.6520347281449074,0.8542261882667355,0.7740529578991624,-1.5039630187955961,-0.9640398041426589,0.11458093604471364,-1.4656488561284482,-1.0561386025067183,1.6022198383954114,1.2563516778919401,2.257855177906434,2.5717278782844883,2.2547327474719276,5
-0.639465383987897,-0.2268730061216503,0.7740529578991624,-1.5039630187955961,-1.2221942992598387,-1.3227391119197094,-0.9528764443759564,-0.8702649921739423,1.4713787382552317,-1.3952934590508306,-0.4688983739972718,-0.3947450314554413,0.21453613658467222,5
0.6520347281449074,0.8542261882667355,0.7740529578991624,-1.5039630187955961,-1.0673016021895305,0.03244836187531804,-0.5866104359813196,-0.17323895342603166,0.39557413710264044,0.9119821795876842,1.2307198669547894,0.36619998678137233,0.8423280696730071,13
1.0825347655225088,-1.307972200510036,0.7740529578991624,-1.5039630187955961,0.1890502740474146,-0.2550156477175666,1.8307452194232843,0.1520398646563266,0.03212663671325162,1.0411207414517802,-0.12393594880973835,-1.12436296394811,0.559461985688015,7
-1.5004654587431,0.8542261882667355,-0.33928305503716566,0.6649099662043687,-0.6542544100020411,-0.17288307354817095,0.2924279841658092,-1.1490754076731065,0.4973394372116692,-1.7827091446431187,-0.8836284806834077,0.5623761670133689,-0.6180748222484793,8
0.22153469076730595,-1.307972200510036,0.7740529578991624,0.6649099662043687,-2.5818079735436568,1.9214975677714168,2.4259274830645694,1.9643075654008941,-0.3022450636449862,0.12854157094550236,0.5640509104125897,-0.5875536138038185,-0.1894518601766809,4
-0.2089653466102955,0.8542261882667355,0.7740529578991624,-1.5039630187955961,1.3249300525630097,-0.5424796573104511,0.2924279841658092,-1.613759433505047,-1.6251939650623612,0.3609909823008754,-1.0502957198189575,0.6390487981013453,-1.2459030900939092,3
-1.0699654213654983,-1.307972200510036,-1.4526190679734936,0.6649099662043687,0.3611532707922026,0.8948403906539718,0.7319471942393735,0.5237870853218789,0.10481613679112939,-0.8959576865096597,-0.28091323218159336,-0.02708599516030749,-0.3790647900772173,15
-1.0699654213654983,-1.307972200510036,0.7740529578991624,0.6649099662043687,-0.8263574067468291,0.8537741035692741,-0.29359762926560995,0.012634656906744493,-0.7093062640811012,1.1186038785702384,0.06986316646415687,0.8730453514987333,-0.13478621812717215,15
1.5130348029001102,-1.307972200510036,0.7740529578991624,0.6649099662043687,0.4644150688390742,1.1412381131621587,-0.5133572343023921,0.3379134749891028,-0.25863136359825944,0.5590034438258223,0.3780037597496504,0.976922326137761,0.04910398753089374,11
-0.639465383987897,-0.2268730061216503,0.7740529578991624,-1.5039630187955961,-0.03468362172080847,0.03244836187531804,-1.9051680662020125,-1.2420122128394946,-0.18594186352038167,0.003707627810209318,-1.4204520299920975,3.6117534399516695,-0.1508552644524599,11
-0.639465383987897,-1.307972200510036,0.7740529578991624,-1.5039630187955961,-1.6524517911218064,-2.3493962890371543,-0.1470912259077552,-1.3814174205890766,1.500454538286382,-2.0065493185408854,0.04466928147855055,-1.8347804245330772,-0.20972665463572063,5
-1.0699654213654983,-1.307972200510036,-1.4526190679734936,-1.5039630187955961,-1.0156707031660939,0.03244836187531804,0.4389343875236639,0.5237870853218789,-0.1423281634736549,0.003707627810209318,1.6338220267244912,-0.6335121901786365,-0.11474759958925036,1
-1.5004654587431,0.8542261882667355,-0.33928305503716566,0.6649099662043687,0.9290931600500002,-0.37821450897166,-1.1726360494127386,-1.0096701999235245,0.9334764376789357,0.16297852077592723,-0.6491315512019943,1.35082830589258,0.8780814706545391,8
1.5130348029001102,0.8542261882667355,-0.33928305503716566,0.6649099662043687,1.3765609515864463,0.07351464896001585,-0.1470912259077552,0.19850826723952064,-1.2617464646729724,-0.9906592985433296,-0.17238572762821217,-0.14320123435270576,-1.3625558277475784,10
1.0825347655225088,0.8542261882667355,-1.4526190679734936,0.6649099662043687,-0.5854132113041262,-0.008617925209379757,-0.5866104359813196,0.24497666982271468,0.5264152372428207,0.8861544672148653,-0.7770389672827653,-0.045259518750830355,0.9528584007561599,17
-0.639465383987897,-0.2268730061216503,-1.4526190679734936,0.6649099662043687,0.13741937502397955,-1.0763413894115226,-1.3923956544495208,-0.6843913818411661,0.9770901377256626,-1.6793982951518416,-0.6898293654095125,0.056597568457110795,-0.2783630107882765,0
-1.5004654587431,0.8542261882667355,-1.4526190679734936,0.6649099662043687,0.5676768668859473,0.03244836187531804,-1.245889251091666,-1.0096701999235245,1.0061659377568135,-1.7568814322702997,0.38381773320786694,2.0634800924923815,-0.3119181589655587,17
-1.0699654213654983,-1.307972200510036,-1.4526190679734936,0.6649099662043687,1.118406456469265,-0.8299436669033358,-0.22034442758668257,-0.7773281870075541,-0.0841765634113529,1.0066837916213554,1.0485486985973278,-0.28351471143841034,0.42865686014582255,1
1.5130348029001102,-1.307972200510036,0.7740529578991624,0.6649099662043687,0.20626057372189446,-0.37821450897166,0.7319471942393735,0.8955343059874312,-1.8868761653427213,0.4384741194193323,-0.4979682412883561,-1.2401305151563122,-1.458134406286117,5
-1.0699654213654983,0.8542261882667355,0.7740529578991624,-1.5039630187955961,-0.4993617129317329,0.648442668145785,1.2447196059918653,0.059103059489938534,-0.4476240638007417,-0.3880126765108816,0.4574613970119473,-0.1412988022737775,-0.5402639399294226,5
-1.5004654587431,0.8542261882667355,0.7740529578991624,-1.5039630187955961,2.2887068343338184,-0.09075049937877536,0.5121875892025913,0.059103059489938534,1.0061659377568135,-0.4827142885445522,-0.3661848429021074,-0.48991258786752867,0.5189123967699355,5
0.6520347281449074,0.8542261882667355,-1.4526190679734936,0.6649099662043687,-0.9984604034916156,1.059105538992763,-0.6598636376602469,0.059103059489938534,0.6717942373985762,1.1788685407734834,2.294677009808474,1.2844235117453895,1.26849843564089,0
-1.5004654587431,0.8542261882667355,-1.4526190679734936,0.6649099662043687,2.030552339216637,-1.2816728248350115,0.2924279841658092,-0.3126441611756138,1.8202883386290447,-1.1628440476954576,0.6338185919111918,-1.332983476022178,0.6115841947408698,17
0.6520347281449074,0.8542261882667355,0.7740529578991624,0.6649099662043687,0.22347087339637278,-0.8710099539880336,-1.0993828477338112,-0.9167333947571363,0.04666453672882738,0.9722468417909292,1.732659575514178,0.4116747886680347,0.5383696591943365,5
1.5130348029001102,0.8542261882667355,-0.33928305503716566,0.6649099662043687,0.7397798636307338,0.15564722312941145,0.8784535975972283,-0.40558096634200186,-0.9273747643147345,-1.1456255727802451,-0.7789769584355042,-0.09888321433221796,-1.191546293479709,10
1.5130348029001102,0.8542261882667355,-1.4526190679734936,0.6649099662043687,0.9118828603755202,-0.46034708314105555,0.8052003959183008,0.012634656906744493,-0.37493456372286393,-0.8012560744759892,-0.2828512233343325,-0.9063237066911572,-0.6708328895504974,14
-0.2089653466102955,0.8542261882667355,0.7740529578991624,0.6649099662043687,0.825831362003127,-0.7478110927339402,0.07266837912902699,-0.6843913818411661,-1.8868761653427213,0.6020496311138543,-1.556111410683824,-0.42447479440930247,-1.4201645851217861,3
-1.5004654587431,0.8542261882667355,-1.4526190679734936,0.6649099662043687,-0.44773081390829633,-0.008617925209379757,-0.6598636376602469,-0.03383374567644955,1.1951586379592964,-1.0681424356617877,-0.4514564536226214,0.23352608024605925,0.2642420842907058,17
-1.0699654213654983,-1.307972200510036,0.7740529578991624,0.6649099662043687,0.774200462979692,-0.17288307354817095,1.3179728076707926,0.19850826723952064,-0.3894724637384392,1.0325115039941744,0.5039731846776823,-0.9278930188460451,0.14306566937870197,9
1.5130348029001102,0.8542261882667355,0.7740529578991624,0.6649099662043687,1.737977244750499,1.8804312806867192,1.3179728076707926,0.663192293071461,-0.18594186352038167,0.17158775823353437,-0.33323899330554513,0.4116747886680347,-0.07043736331183259,11
1.0825347655225088,-1.307972200510036,-1.4526190679734936,-1.5039630187955961,-0.8091471070723507,0.9769729648233675,-0.07383802422882779,0.4773186827386849,-0.15686606348923066,0.4815203067073643,-1.0037839321532227,0.4489170833165941,0.10411480977280436,17
-0.2089653466102955,-1.307972200510036,0.7740529578991624,0.6649099662043687,-0.1895763187911166,-1.2406065377503137,-0.9528764443759564,-0.544986174091584,-1.1745190645795192,-1.0595331982041811,-0.2906031879452881,-0.5893254235932487,-1.3260393968670499,5
1.0825347655225088,0.8542261882667355,0.7740529578991624,0.6649099662043687,-0.6542544100020411,0.03244836187531804,1.8307452194232843,0.663192293071461,0.42464993713379146,0.7570159053507693,-1.0638616578881301,-1.1269931655793022,0.7822667161948835,7
-0.2089653466102955,-1.307972200510036,0.7740529578991624,-1.5039630187955961,0.2578914727453295,0.19671351021410924,-0.0005848225499004049,-1.0561386025067183,-1.8141866652648435,-0.5343697132901907,-0.8584345956978013,1.1316924852068528,-1.6294527859892942,16
-0.639465383987897,-0.2268730061216503,0.7740529578991624,0.6649099662043687,0.3955738701411593,-1.0763413894115226,-1.9051680662020125,-0.591454576674778,-0.25863136359825944,-1.8860199941343956,-0.587115834314348,0.34814381544402156,-1.0963128951335739,3
-0.639465383987897,-0.2268730061216503,0.7740529578991624,0.6649099662043687,-0.4993617129317329,-1.1174076764962204,-1.0261296460548839,-0.591454576674778,1.514992438301958,-0.9906592985433296,-0.751845082297159,-0.3443437926977243,0.5355173807623751,3
1.5130348029001102,0.8542261882667355,-0.33928305503716566,0.6649099662043687,-0.8263574067468291,-0.46034708314105555,0.8784535975972283,0.012634656906744493,0.10481613679112939,0.4384741194193323,-0.09486608151865407,-0.9315515023539618,0.31647329761484483,10
1.0825347655225088,-1.307972200510036,0.7740529578991624,0.6649099662043687,-0.03468362172080847,-0.5424796573104511,0.7319471942393735,1.0814079163202073,0.2792709369780359,-0.41384038888370117,-1.3332424281188446,-1.4397992881460686,0.006083635130349616,9
1.5130348029001102,-1.307972200510036,0.7740529578991624,-1.5039630187955961,1.4970330493077977,0.648442668145785,0.14592158080795437,-0.49851777150838994,-1.1163674645172168,0.4901295441649714,-0.5173481528157456,0.8965846659288713,-0.7538396421341463,11
0.6520347281449074,0.8542261882667355,-1.4526190679734936,-1.5039630187955961,0.774200462979692,0.07351464896001585,-0.5133572343023921,-0.3591125637588078,0.01758873669767638,1.6265488885690151,1.9981643634394144,0.5525478162517161,0.8429639279221703,0
0.6520347281449074,0.8542261882667355,0.7740529578991624,-1.5039630187955961,-0.378889615210383,0.07351464896001585,-1.1726360494127386,-0.12677055084283761,1.3114618380839003,1.8417798250091753,1.4342089379923795,0.7553195983797434,2.368823884750395,1
-0.639465383987897,-0.2268730061216503,-1.4526190679734936,0.6649099662043687,0.17183997437293624,-2.472595150291248,-1.3923956544495208,-0.45204936892519587,1.064317537819116,0.003707627810209318,-1.2363428704818968,-2.080694160889412,0.8842311282928771,0
1.0825347655225088,0.8542261882667355,-1.4526190679734936,0.6649099662043687,-0.46494111358277623,-0.17288307354817095,1.9772516227811392,0.24497666982271468,-0.40401036375401495,0.7397974304355562,-0.8196747726430224,-1.142320239833011,-0.0020916852160370912,17
1.0825347655225088,0.8542261882667355,0.7740529578991624,0.6649099662043687,0.17183997437293624,0.8948403906539718,-0.6598636376602469,0.2914450724059087,-0.46216196381631697,-0.7582098871879572,-0.2944791702507661,0.8686090960869002,-0.7139622462223254,9
1.5130348029001102,-1.307972200510036,-1.4526190679734936,0.6649099662043687,-0.5337823122806912,1.6340335581785324,0.6586939925604461,0.10557146207313257,-0.7093062640811012,-0.0005969909185936375,-0.5541699847177858,0.9608408284010318,-0.5858822274622618,14
0.6520347281449074,0.8542261882667355,-1.4526190679734936,0.6649099662043687,-1.5147693937259765,-1.0763413894115226,-1.3191424527705935,-0.9632017973403303,0.5264152372428207,0.8431082799268333,2.2849870540447794,0.34814381544402156,0.9277874183605727,1
